time,x_omega,y_omega,z_omega,temp,index,x_angle_1,y_angle_1,z_angle_1,x_angle_2,y_angle_2,z_angle_2
18.028,-1.275774257,-0.715815926,0.684035914,27.5625,11400,3.571578872,-39.67217947,63.52596185,31.74611684,-39.08392131,99.11598889
18.03,-1.249204978,-0.683325191,0.583156179,27.5625,11401,3.568428748,-39.67326446,63.5266174,31.74356529,-39.08535294,99.11735697
18.032,-1.202443048,-0.639305485,0.475374147,27.5625,11402,3.565502626,-39.67431412,63.52713782,31.74106688,-39.08671959,99.11852328
18.034,-1.142927864,-0.614151368,0.358035086,27.5625,11403,3.562839946,-39.6753708,63.52750741,31.738662,-39.08799821,99.11947403
18.036,-1.068002499,-0.600526221,0.232200891,27.5625,11404,3.560483369,-39.67646167,63.52771308,31.73637614,-39.08922651,99.1201901
18.038,-0.980855265,-0.598430044,0.094685883,27.5625,11405,3.558473174,-39.67761547,63.52773751,31.73424014,-39.09042756,99.1206545
18.04,-0.872983994,-0.616247544,-0.057164665,27.5625,11406,3.556870839,-39.67887897,63.52755854,31.73227843,-39.09162442,99.12084387
18.042,-0.759267482,-0.640353573,-0.20954616,27.5625,11407,3.555689383,-39.68026499,63.52717444,31.73053246,-39.09285692,99.12072954
18.044,-0.630672173,-0.659219161,-0.368299006,27.5625,11408,3.554966036,-39.6817662,63.5265776,31.72901392,-39.09413762,99.12031045
18.046,-0.506859335,-0.672844308,-0.503690229,27.5625,11409,3.554661444,-39.68336073,63.52579969,31.72775258,-39.09545606,99.11957385
18.048,-0.383046497,-0.666555779,-0.628462533,27.5625,11410,3.554760281,-39.68500364,63.52485792,31.72673886,-39.09680175,99.11856647
18.05,-0.260827816,-0.652406588,-0.708104429,27.5625,11411,3.555202006,-39.68665722,63.52381314,31.72597277,-39.09813486,99.11730954
18.052,-0.145517147,-0.627776515,-0.747394431,27.5625,11412,3.555921158,-39.68828081,63.52272034,31.72545111,-39.09943967,99.11589334
18.054,-0.024892622,-0.601050265,-0.747394431,27.5625,11413,3.5568789,-39.68985105,63.52163175,31.72516008,-39.10069523,99.11439855
18.056,0.089886662,-0.581136588,-0.688990374,27.5625,11414,3.557991008,-39.691353,63.52062347,31.72511029,-39.10189733,99.11290376
18.058,0.198820704,-0.571703794,-0.585986855,27.5625,11415,3.559190932,-39.69278582,63.51975275,31.72529007,-39.1030596,99.11152578
18.06,0.302972276,-0.582184677,-0.429357793,27.5625,11416,3.560403887,-39.69416307,63.51908727,31.72568771,-39.10420301,99.1103538
18.062,0.385868425,-0.603670485,-0.210077106,27.5625,11417,3.561509889,-39.69547612,63.51870807,31.72629365,-39.10536738,99.10949509
18.064,0.45601132,-0.638781441,0.0463698,27.5625,11418,3.562438184,-39.69673405,63.51866212,31.72706539,-39.10657472,99.10907493
18.066,0.509681263,-0.669700044,0.326178328,27.5625,11419,3.563126056,-39.69791707,63.51898097,31.72797741,-39.10785228,99.10916767
18.068,0.547409639,-0.691709896,0.61076537,27.5625,11420,3.563534676,-39.69900507,63.5196724,31.72899677,-39.10919168,99.10982003
18.07,0.563882591,-0.694330117,0.869336059,27.5625,11421,3.563652146,-39.69997204,63.52070515,31.73009159,-39.1105751,99.11104156
18.072,0.563882591,-0.669700044,1.092333368,27.5625,11422,3.563487322,-39.70078095,63.52203661,31.73121936,-39.11196376,99.11278023
18.074,0.546346867,-0.627776515,1.279226351,27.5625,11423,3.563048641,-39.70141488,63.52362182,31.73234712,-39.11330316,99.1149649
18.076,0.509149877,-0.57117975,1.429484061,27.5625,11424,3.562341239,-39.70186243,63.52541472,31.73343982,-39.11455872,99.11752335
18.078,0.449103308,-0.51248681,1.551601635,27.5625,11425,3.56135452,-39.70213314,63.52737843,31.73445812,-39.11570107,99.12038232
18.08,0.379491798,-0.443837031,1.656197992,27.5625,11426,3.560090334,-39.70221567,63.52949137,31.73535632,-39.11672605,99.12348552
18.082,0.285967937,-0.374139164,1.743273132,27.5625,11427,3.558522758,-39.70211647,63.53173052,31.73611531,-39.11761372,99.12679792
18.084,0.178096666,-0.31125387,1.803800973,27.5625,11428,3.556657133,-39.7018621,63.53405968,31.73668724,-39.118362,99.13028447
18.086,0.063848769,-0.261993723,1.855833678,27.5625,11429,3.554492795,-39.70148387,63.53646539,31.73704344,-39.11898451,99.13389207
18.088,-0.066340696,-0.227406812,1.892999896,27.5625,11430,3.552018048,-39.70101833,63.53892563,31.73717113,-39.1195085,99.13760374
18.09,-0.199187089,-0.20172865,1.932820844,27.5625,11431,3.54922519,-39.70048195,63.54144245,31.73703845,-39.11996331,99.14138974
18.092,-0.32990794,-0.197536297,1.970518008,27.5625,11432,3.546123369,-39.69991863,63.54400957,31.73664008,-39.12036677,99.14525538
18.094,-0.453189392,-0.20801718,1.989101118,27.5625,11433,3.542752951,-39.69936698,63.54659937,31.73598026,-39.12076184,99.14919641
18.096,-0.556278193,-0.230551077,1.990163009,27.5625,11434,3.539177529,-39.69885963,63.54918679,31.73507388,-39.12117787,99.15317461
18.098,-0.653521753,-0.254657106,1.957244359,27.5625,11435,3.535451545,-39.6984163,63.55172671,31.73396133,-39.12163898,99.15715494
18.1,-0.730572661,-0.277191003,1.899902194,27.5625,11436,3.531645821,-39.69804581,63.55418716,31.73265428,-39.12214829,99.16106943
18.102,-0.791150616,-0.282955488,1.814419892,27.5625,11437,3.527826834,-39.69772847,63.55653368,31.73119314,-39.12270267,99.16486923
18.104,-0.838975317,-0.279287179,1.697080832,27.5625,11438,3.524059026,-39.69746104,63.55872576,31.72961084,-39.12326858,99.16849807
18.106,-0.868732909,-0.278239091,1.552663527,27.5625,11439,3.520412701,-39.69726204,63.56072725,31.72793289,-39.12382716,99.17189224
18.108,-0.882548934,-0.287147841,1.406653384,27.5625,11440,3.516922719,-39.69715215,63.56253449,31.72619542,-39.12438364,99.17499756
18.11,-0.876172307,-0.307585561,1.247369592,27.5625,11441,3.513647231,-39.69716092,63.56412815,31.72443032,-39.12495793,99.17781087
18.112,-0.853322728,-0.346364826,1.085962016,27.5625,11442,3.510623674,-39.69732604,63.56550255,31.72267798,-39.1255731,99.18030561
18.114,-0.82303375,-0.404009678,0.918714035,27.5625,11443,3.507876124,-39.69768806,63.566647,31.72097133,-39.12626583,99.18247753
18.116,-0.761393024,-0.526111957,0.717485511,27.5625,11444,3.50551637,-39.69839233,63.56750642,31.71932527,-39.12707385,99.18431496
18.118,-0.651927596,-0.664983647,0.566696854,27.5625,11445,3.503578534,-39.69944766,63.56814478,31.71780248,-39.12812608,99.18574993
18.12,-0.522269517,-0.748830705,0.435553198,27.5625,11446,3.502072791,-39.70073458,63.56859675,31.71649862,-39.12945604,99.18688333
18.122,-0.382515111,-0.768220337,0.305471435,27.5625,11447,3.501011468,-39.70212394,63.56887397,31.71545409,-39.1309537,99.18775443
18.124,-0.25073149,-0.736253646,0.208839268,27.5625,11448,3.500331522,-39.70349683,63.56902873,31.71468906,-39.13249014,99.18836537
18.126,-0.132763893,-0.687517544,0.147249535,27.5625,11449,3.499959727,-39.70480261,63.56910994,31.71418759,-39.13396265,99.18878305
18.128,-0.038708647,-0.647690191,0.111676155,27.5625,11450,3.499816572,-39.70604632,63.56915051,31.71392206,-39.13533769,99.18907755
18.13,0.019212381,-0.658695117,0.100526289,27.5625,11451,3.499804342,-39.70731745,63.56917462,31.71384465,-39.13663307,99.1893009
18.132,0.040999189,-0.719484234,0.120702236,27.5625,11452,3.499816563,-39.70870005,63.56921572,31.71388307,-39.13795046,99.18950196
18.134,0.035153948,-0.825341145,0.157868454,27.5625,11453,3.499781244,-39.71027575,63.5692891,31.71396507,-39.13938943,99.18974336
18.136,0.005927741,-0.956352174,0.191848997,27.5625,11454,3.499658161,-39.71209632,63.56938656,31.71403538,-39.14104011,99.1900591
18.138,-0.033926177,-1.082646805,0.239634134,27.5625,11455,3.499408269,-39.71414557,63.56952709,31.71404723,-39.14295281,99.1904428
18.14,-0.079625336,-1.18011901,0.278924136,27.5625,11456,3.499027591,-39.71637014,63.56970405,31.71397938,-39.14511811,99.19092206
18.142,-0.117885097,-1.23619173,0.308126165,27.5625,11457,3.498539443,-39.71869231,63.56991071,31.71382013,-39.14747834,99.19147991
18.144,-0.158801786,-1.239860039,0.334673463,27.5625,11458,3.497936517,-39.72100878,63.57015189,31.71358436,-39.14995073,99.19209617
18.146,-0.172617811,-1.194792245,0.35750414,27.5625,11459,3.497272725,-39.72322408,63.57043041,31.71326676,-39.15243045,99.19276551
18.148,-0.187496607,-1.130858863,0.380865763,27.5625,11460,3.496543361,-39.72530027,63.57074998,31.71292152,-39.15482003,99.19348052
18.15,-0.184839679,-1.072689967,0.41431536,27.5625,11461,3.495771429,-39.72724392,63.571123,31.71254653,-39.15708175,99.19424225
18.152,-0.182714137,-1.027622173,0.467409957,27.5625,11462,3.494932559,-39.72907154,63.57157335,31.71217685,-39.15922713,99.19507088
18.154,-0.19068492,-1.024477908,0.540680501,27.5625,11463,3.4939855,-39.73085693,63.57212102,31.71181142,-39.16128237,99.1960057
18.156,-0.203969559,-1.051204158,0.65164821,27.5625,11464,3.492875364,-39.7326412,63.57281109,31.71143005,-39.16333133,99.19708706
18.158,-0.236384079,-1.107276878,0.772172946,27.5625,11465,3.491554864,-39.73447823,63.57365154,31.71102211,-39.16543374,99.19839036
18.16,-0.27464384,-1.164921731,0.912873629,27.5625,11466,3.489987144,-39.73636126,63.57466879,31.71054934,-39.16764829,99.19993471
18.162,-0.331502097,-1.207893348,1.054636204,27.5625,11467,3.48813217,-39.73826043,63.5758666,31.71000006,-39.16997814,99.20176045
18.164,-0.403239149,-1.228855113,1.187903643,27.5625,11468,3.485968596,-39.74013595,63.57723724,31.70933705,-39.17239392,99.20386973
18.166,-0.479227285,-1.198984598,1.310552163,27.5625,11469,3.48349609,-39.74189154,63.57877473,31.70853057,-39.17485163,99.20624553
18.168,-0.554684037,-1.131906952,1.420988926,27.5625,11470,3.480727279,-39.74345888,63.58046882,31.70757212,-39.1772496,99.20886664
18.17,-0.635986029,-1.037054967,1.500630822,27.5625,11471,3.477686315,-39.74479763,63.58228321,31.70646275,-39.17951342,99.21170862
18.172,-0.705066153,-0.934866365,1.557442041,27.5625,11472,3.474425566,-39.74590433,63.58418885,31.70519078,-39.18158753,99.21470988
18.174,-0.76670688,-0.84630291,1.580272718,27.5625,11473,3.47100394,-39.74682287,63.58613868,31.70378065,-39.18345726,99.21782476
18.176,-0.828878991,-0.796518719,1.568591906,27.5625,11474,3.467467587,-39.7476476,63.588081,31.70224723,-39.18514986,99.22098531
18.178,-0.88786279,-0.780273352,1.519744877,27.5625,11475,3.46387288,-39.74846375,63.58996141,31.70058947,-39.1867429,99.22412249
18.18,-0.946846588,-0.793898499,1.443288657,27.5625,11476,3.460257441,-39.74934454,63.59173879,31.69881375,-39.18830345,99.22716198
18.182,-1.0090187,-0.820100704,1.359930139,27.5625,11477,3.456624796,-39.75031849,63.59340204,31.69692006,-39.18989125,99.23004856
18.184,-1.071190812,-0.849971219,1.269669323,27.5625,11478,3.45298395,-39.75139632,63.59494151,31.69490202,-39.19153145,99.23276842
18.186,-1.137082623,-0.836870116,1.20277013,27.5625,11479,3.449293848,-39.75248078,63.5963948,31.69275964,-39.19323139,99.23530776
18.188,-1.184375939,-0.817480484,1.183125129,27.5625,11480,3.4455318,-39.75353607,63.5978253,31.69048547,-39.19490513,99.2377133
18.19,-1.171622685,-0.772936734,1.156046885,27.5625,11481,3.441824711,-39.75451565,63.59922712,31.68811672,-39.19654009,99.24007955
18.192,-1.15780666,-0.732585337,1.152861209,27.5625,11482,3.438145175,-39.75541612,63.60063114,31.68577347,-39.19808596,99.24239164
18.194,-1.145053406,-0.732061293,1.1804704,27.5625,11483,3.434456438,-39.75630183,63.60207179,31.68345786,-39.19955113,99.24469736
18.196,-1.150898648,-0.780797396,1.20542486,27.5625,11484,3.43072954,-39.75727243,63.60353791,31.68116775,-39.20101526,99.2470583
18.198,-1.160463588,-0.878269601,1.21338905,27.5625,11485,3.426983179,-39.75843358,63.60499949,31.67886596,-39.20257685,99.24946915
18.2,-1.168965757,-0.993559306,1.200115401,27.5625,11486,3.423247851,-39.7598313,63.60642575,31.67654503,-39.20433339,99.25189593
18.202,-1.187564252,-1.111993275,1.16719675,27.5625,11487,3.419528269,-39.76148156,63.60779031,31.6742071,-39.20632051,99.25429616
18.204,-1.22741817,-1.205797172,1.112509315,27.5625,11488,3.415806737,-39.76334593,63.60906831,31.67183197,-39.2085445,99.25663056
18.206,-1.288527511,-1.282307612,1.034991203,27.5625,11489,3.412067626,-39.76540114,63.61023229,31.66937713,-39.21095609,99.25885557
18.208,-1.358670406,-1.333663935,0.954287415,27.5625,11490,3.408294351,-39.76759858,63.61128199,31.66680008,-39.21352071,99.26092556
18.21,-1.441566555,-1.369822979,0.88101687,27.5625,11491,3.404450569,-39.76990424,63.6122296,31.66408274,-39.21618803,99.26283413
18.212,-1.507458366,-1.394453052,0.833231733,27.5625,11492,3.400537185,-39.77228256,63.61311056,31.6611996,-39.21892768,99.26459617
18.214,-1.570161864,-1.410174376,0.814648624,27.5625,11493,3.396523071,-39.77470134,63.61396483,31.65818469,-39.22171659,99.26626263
18.216,-1.611078553,-1.403361802,0.809339164,27.5625,11494,3.392432931,-39.77710905,63.61481342,31.65504436,-39.22453693,99.26789193
18.218,-1.63180259,-1.386068347,0.842257814,27.5625,11495,3.38825818,-39.77946588,63.61570844,31.65182221,-39.22734366,99.2695106
18.22,-1.638710602,-1.347813126,0.873052681,27.5625,11496,3.384027055,-39.78173103,63.61665031,31.6485586,-39.2301158,99.27119512
18.222,-1.621706264,-1.306413641,0.918714035,27.5625,11497,3.379768438,-39.78389086,63.61765912,31.64528118,-39.23281142,99.27294123
18.224,-1.600982227,-1.258201583,0.96278255,27.5625,11498,3.375491109,-39.78593254,63.61873381,31.64203777,-39.23542425,99.27477865
18.226,-1.568036321,-1.225710848,1.014815256,27.5625,11499,3.371211081,-39.78788352,63.61988246,31.6388358,-39.23794065,99.27670422
18.228,-1.539872886,-1.209989525,1.062600393,27.5625,11500,3.366925767,-39.78977937,63.62109688,31.63569973,-39.24039207,99.27873385
18.23,-1.51064668,-1.216278054,1.104014179,27.5625,11501,3.36264744,-39.79166715,63.6223653,31.63261999,-39.24281205,99.28085905
18.232,-1.489922642,-1.22728298,1.122597288,27.5625,11502,3.358388187,-39.79356758,63.62365683,31.62959869,-39.24524461,99.28306708
18.234,-1.47823216,-1.230951289,1.131092424,27.5625,11503,3.354141874,-39.795471,63.62495926,31.62661885,-39.24769917,99.28531227
18.236,-1.467604448,-1.220994451,1.128437694,27.5625,11504,3.349919028,-39.79735571,63.62625996,31.62366238,-39.25016108,99.28757446
18.238,-1.451662881,-1.191123936,1.102421341,27.5625,11505,3.345757642,-39.79919353,63.62753106,31.62072717,-39.25260307,99.28983133
18.24,-1.426156374,-1.135051216,1.06047661,27.5625,11506,3.341694284,-39.80094005,63.62875551,31.61782385,-39.25498531,99.29203618
18.242,-1.394804625,-1.073738055,0.997824985,27.5625,11507,3.33776612,-39.80259506,63.6299067,31.61497153,-39.25725542,99.29415713
18.244,-1.344322996,-1.008232541,0.919244981,27.5625,11508,3.334030997,-39.80415812,63.63096422,31.61218193,-39.25940289,99.29615278
18.246,-1.275774257,-0.951635777,0.819958083,27.5625,11509,3.330551897,-39.80565729,63.63189931,31.60949328,-39.26141936,99.29799127
18.248,-1.193409493,-0.900279454,0.705273753,27.5625,11510,3.327376286,-39.80711069,63.63269082,31.60694173,-39.26332263,99.29963119
18.25,-1.096697319,-0.867264674,0.584749017,27.5625,11511,3.324541971,-39.80855787,63.63332824,31.60455491,-39.26512319,99.30104173
18.252,-0.996796832,-0.844730778,0.462100497,27.5625,11512,3.322059019,-39.81002083,63.63380714,31.60236152,-39.26685772,99.30221123
18.254,-0.884143091,-0.836870116,0.354318465,27.5625,11513,3.319935722,-39.81152152,63.63414494,31.60036792,-39.26854718,99.30313543
18.256,-0.774146278,-0.842110557,0.273614677,27.5625,11514,3.318134083,-39.81307269,63.63437542,31.59859964,-39.27022092,99.30384407
18.258,-0.659366994,-0.863596366,0.24547454,27.5625,11515,3.316599322,-39.81468071,63.63456555,31.59705134,-39.27190514,99.3043913
18.26,-0.559466507,-0.923337395,0.296976299,27.5625,11516,3.315205483,-39.81638244,63.63481479,31.59573261,-39.27363233,99.30488225
18.262,-0.467536803,-0.973645629,0.425465225,27.5625,11517,3.313839145,-39.81812085,63.6352263,31.59461368,-39.27547901,99.3054762
18.264,-0.368167701,-0.992511218,0.592713207,27.5625,11518,3.312463523,-39.81981391,63.63585601,31.5936786,-39.2774263,99.30632713
18.266,-0.262953358,-0.945871291,0.777482406,27.5625,11519,3.311062008,-39.82132211,63.63673695,31.59294227,-39.27941132,99.30751256
18.268,-0.150831002,-0.840538425,0.949508901,27.5625,11520,3.309658747,-39.82253457,63.63786109,31.59241636,-39.28130306,99.30906752
18.27,-0.051993286,-0.68961372,1.104545125,27.5625,11521,3.308244111,-39.82336868,63.63921281,31.5921147,-39.28298414,99.31096654
18.272,0.035153948,-0.502529971,1.235688781,27.5625,11522,3.306821243,-39.82376409,63.64076592,31.59201071,-39.28436337,99.31317563
18.274,0.10210853,-0.303917252,1.335506624,27.5625,11523,3.30538799,-39.82371333,63.64248071,31.59208102,-39.28536843,99.31564701
18.276,0.170657268,-0.097967916,1.391786897,27.5625,11524,3.304001495,-39.82322336,63.6443007,31.59228524,-39.28597626,99.31831802
18.278,0.237080465,0.07863495,1.399220141,27.5625,11525,3.302721643,-39.82237704,63.64615691,31.59262655,-39.2861722,99.32110159
18.28,0.29765842,0.221698993,1.37692041,27.5625,11526,3.301577287,-39.8212561,63.64800499,31.59310071,-39.28601493,99.32390003
18.282,0.350796977,0.319695243,1.331259056,27.5625,11527,3.30058719,-39.81996215,63.64980731,31.59369603,-39.28557153,99.32665387
18.284,0.395964751,0.38310458,1.275509729,27.5625,11528,3.299751383,-39.81856925,63.65154535,31.59439762,-39.28493214,99.32931639
18.286,0.439538368,0.418215536,1.231972159,27.5625,11529,3.299054074,-39.81712786,63.65323102,31.59518955,-39.28416593,99.33186741
18.288,0.499053552,0.470095903,1.245776754,27.5625,11530,3.298453633,-39.81557602,63.65494256,31.59606863,-39.2833295,99.33433136
18.29,0.532530843,0.571760461,1.275509729,27.5625,11531,3.297873253,-39.81380641,63.65670845,31.59706674,-39.28238931,99.33682291
18.292,0.524028673,0.681285681,1.276040675,27.5625,11532,3.297264854,-39.81181785,63.65849127,31.5981318,-39.28124579,99.33937393
18.294,0.49320831,0.772469357,1.25958135,27.5625,11533,3.296606873,-39.80965541,63.66026585,31.59917986,-39.27988322,99.34192601
18.296,0.461325176,0.828542077,1.247369592,27.5625,11534,3.295895239,-39.80738707,63.66203251,31.60016627,-39.27833828,99.34444517
18.298,0.429442042,0.852124062,1.24896243,27.5625,11535,3.29511577,-39.80507085,63.66380462,31.60108892,-39.27668119,99.34693991
18.3,0.392245052,0.838498915,1.257988512,27.5625,11536,3.294252096,-39.80277736,63.66558641,31.60194781,-39.27497695,99.34943784
18.302,0.344951736,0.78819068,1.281881081,27.5625,11537,3.293268912,-39.80057244,63.66739201,31.6027323,-39.27329995,99.35195381
18.304,0.274277455,0.715872592,1.332851894,27.5625,11538,3.292087644,-39.79848659,63.66925386,31.6034222,-39.27172357,99.35451758
18.306,0.175439739,0.654559431,1.451783792,27.5625,11539,3.290565792,-39.79646407,63.67126327,31.60397076,-39.27029182,99.35718328
18.308,0.067568468,0.661896049,1.632305423,27.5625,11540,3.28860163,-39.7943372,63.6735117,31.60432164,-39.2689827,99.36008685
